municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_terrorismo
SAN JUAN DE ARAMA,50683,2014,11.0,Meta,8862.0,124.12547957571655
SAN JUAN DE ARAMA,50683,2015,1.0,Meta,8975.0,11.142061281337048
SAN JUAN DE ARAMA,50683,2016,1.0,Meta,9049.0,11.050944855785168
SAN JUAN DE ARAMA,50683,2022,2.0,,,
SAN JUAN DEL CESAR,44650,2022,1.0,,,
SAN LUIS,5660,2016,1.0,Antioquia,12993.0,7.696451935657661
SAN LUIS DE SINCÉ,70742,2020,1.0,Sucre,31903.0,3.1345014575431778
SAN MARTÍN,20770,2018,1.0,Cesar,26674.0,3.7489690335157833
SAN MARTÍN,50689,2011,3.0,Meta,24310.0,12.340600575894692
SAN MARTÍN,50689,2013,2.0,Meta,25006.0,7.998080460689434
SAN MARTÍN,50689,2014,1.0,Meta,25354.0,3.9441508243275223
SAN MARTÍN,50689,2015,2.0,Meta,25669.0,7.791499474073786
SAN MIGUEL,86757,2013,8.0,Putumayo,17060.0,46.893317702227435
SAN MIGUEL,86757,2014,3.0,Putumayo,17437.0,17.204794402706888
SAN MIGUEL,86757,2015,2.0,Putumayo,17700.0,11.299435028248588
SAN MIGUEL,86757,2022,13.0,,,
SAN PABLO,13670,2013,1.0,Bolívar,25649.0,3.898787477094624
SAN PABLO,13670,2016,5.0,Bolívar,26436.0,18.913602663035256
SAN PEDRO,76670,2017,1.0,Valle del Cauca,16781.0,5.959120433823967
SAN PEDRO,76670,2022,4.0,,,
SAN ROQUE,5670,2021,1.0,Antioquia,21932.0,4.559547692868867
SAN VICENTE DEL CAGUÁN,18753,2010,3.0,Caquetá,46268.0,6.483962998184491
SAN VICENTE DEL CAGUÁN,18753,2011,4.0,Caquetá,46902.0,8.528420962858727
SAN VICENTE DEL CAGUÁN,18753,2013,4.0,Caquetá,48118.0,8.312897460409825
SAN VICENTE DEL CAGUÁN,18753,2017,2.0,Caquetá,50280.0,3.9777247414478922
SAN VICENTE DEL CAGUÁN,18753,2019,1.0,Caquetá,51714.0,1.93371234095216
SAN VICENTE DEL CAGUÁN,18753,2020,4.0,Caquetá,52593.0,7.605574886391725
SAN VICENTE DEL CAGUÁN,18753,2022,4.0,,,
SANDONÁ,52683,2010,1.0,Nariño,23427.0,4.268578990054212
SANDONÁ,52683,2022,1.0,,,
SANTA BÁRBARA,5679,2014,1.0,Antioquia,26893.0,3.7184397426839695
SANTA BÁRBARA,52696,2011,1.0,Nariño,12566.0,7.9579818558013695
SANTA BÁRBARA,52696,2014,1.0,Nariño,12929.0,7.734550235903781
SANTA BÁRBARA,52696,2016,1.0,Nariño,13218.0,7.565441065214102
SANTA ISABEL,73686,2013,1.0,Tolima,5992.0,16.688918558077436
SANTA MARTA (CT),47001,2010,1.0,Magdalena,433916.0,0.2304593515795684
SANTA MARTA (CT),47001,2011,3.0,Magdalena,441291.0,0.6798235178147753
SANTA MARTA (CT),47001,2013,3.0,Magdalena,455526.0,0.6585793127066293
SANTA MARTA (CT),47001,2014,1.0,Magdalena,462394.0,0.21626578199544114
SANTA MARTA (CT),47001,2015,2.0,Magdalena,469272.0,0.4261920591895532
SANTA MARTA (CT),47001,2016,3.0,Magdalena,477190.0,0.6286803998407343
SANTA MARTA (CT),47001,2018,2.0,Magdalena,499192.0,0.40064744627317744
SANTA MARTA (CT),47001,2022,4.0,,,
SANTA ROSA,19701,2011,1.0,Cauca,5709.0,17.516202487300756
SANTA ROSA,19701,2022,1.0,,,
SANTA ROSA DE OSOS,5686,2010,1.0,Antioquia,33279.0,3.004897983713453
SANTA ROSA DE OSOS,5686,2011,2.0,Antioquia,33557.0,5.960008344011682
SANTA ROSA DE OSOS,5686,2015,1.0,Antioquia,34887.0,2.8663972253274856
SANTA ROSA DE OSOS,5686,2016,1.0,Antioquia,35308.0,2.832219327064688
SANTA ROSA DE OSOS,5686,2022,1.0,,,
SANTA ROSA DEL SUR,13688,2020,2.0,Bolívar,34568.0,5.785697755149271
SANTA ROSA DEL SUR,13688,2022,2.0,,,
SANTACRUZ,52699,2010,1.0,Nariño,10333.0,9.677731539727088
SANTACRUZ,52699,2011,1.0,Nariño,10383.0,9.631127805065974
SANTACRUZ,52699,2018,2.0,Nariño,10796.0,18.52537977028529
SANTACRUZ,52699,2022,3.0,,,
SANTAFÉ DE ANTIOQUIA,5042,2011,1.0,Antioquia,24522.0,4.07797080172906
SANTAFÉ DE ANTIOQUIA,5042,2013,1.0,Antioquia,24878.0,4.019615724736715
SANTAFÉ DE ANTIOQUIA,5042,2021,1.0,Antioquia,27421.0,3.646840013128624
SANTANDER DE QUILICHAO,19698,2010,2.0,Cauca,100867.0,1.982809045574866
SANTANDER DE QUILICHAO,19698,2011,5.0,Cauca,102064.0,4.898886972879762
SANTANDER DE QUILICHAO,19698,2013,5.0,Cauca,104375.0,4.790419161676647
SANTANDER DE QUILICHAO,19698,2014,4.0,Cauca,105525.0,3.7905709547500592
SANTANDER DE QUILICHAO,19698,2015,2.0,Cauca,106712.0,1.8742034635280007
SANTANDER DE QUILICHAO,19698,2016,2.0,Cauca,107906.0,1.8534650529164272
SANTANDER DE QUILICHAO,19698,2019,2.0,Cauca,111789.0,1.7890847936737961
SANTANDER DE QUILICHAO,19698,2020,3.0,Cauca,113001.0,2.65484376244458
SANTANDER DE QUILICHAO,19698,2021,2.0,Cauca,113925.0,1.7555409260478385
SANTANDER DE QUILICHAO,19698,2022,6.0,,,
SANTIAGO,54680,2020,1.0,Norte de Santander,3667.0,27.270248159258248
SANTO DOMINGO,5690,2013,1.0,Antioquia,12877.0,7.765783955890347
SAPUYES,52720,2022,1.0,,,
SARAVENA,81736,2010,10.0,Arauca,50419.0,19.833792816200244
SARAVENA,81736,2011,5.0,Arauca,50532.0,9.894720177313387
SARAVENA,81736,2013,6.0,Arauca,50884.0,11.791525823441553
SARAVENA,81736,2014,11.0,Arauca,51172.0,21.496130696474633
SARAVENA,81736,2015,4.0,Arauca,51538.0,7.7612635337032865
SARAVENA,81736,2016,6.0,Arauca,52248.0,11.483693155718878
SARAVENA,81736,2017,1.0,Arauca,53309.0,1.8758558592357761
SARAVENA,81736,2018,3.0,Arauca,55554.0,5.400151204233719
SARAVENA,81736,2019,12.0,Arauca,59697.0,20.101512638826073
SARAVENA,81736,2020,13.0,Arauca,63004.0,20.63361056440861
SARAVENA,81736,2021,3.0,Arauca,64520.0,4.649721016738996
SARAVENA,81736,2022,12.0,,,
SARDINATA,54720,2010,1.0,Norte de Santander,23695.0,4.22029964127453
SARDINATA,54720,2011,1.0,Norte de Santander,23792.0,4.203093476798924
SARDINATA,54720,2013,1.0,Norte de Santander,23944.0,4.17641162712997
SARDINATA,54720,2014,3.0,Norte de Santander,23979.0,12.510947078693858
SARDINATA,54720,2015,2.0,Norte de Santander,23982.0,8.339588024351597
SARDINATA,54720,2020,2.0,Norte de Santander,26804.0,7.461572899567229
SARDINATA,54720,2021,1.0,Norte de Santander,27171.0,3.680394538294505
SEGOVIA,5736,2013,2.0,Antioquia,35217.0,5.679075446517307
SEGOVIA,5736,2014,2.0,Antioquia,35659.0,5.608682240107687
SEGOVIA,5736,2015,3.0,Antioquia,36088.0,8.313012635779206
SEGOVIA,5736,2016,1.0,Antioquia,36605.0,2.731867231252561
SEGOVIA,5736,2017,2.0,Antioquia,37171.0,5.380538591913051
SEGOVIA,5736,2019,1.0,Antioquia,38692.0,2.584513594541507
SEGOVIA,5736,2020,1.0,Antioquia,39379.0,2.5394245663932553
SEGOVIA,5736,2021,3.0,Antioquia,39990.0,7.501875468867217
SEGOVIA,5736,2022,4.0,,,
SEVILLA,76736,2016,1.0,Valle del Cauca,43119.0,2.319163245900879
SIBUNDOY,86749,2020,2.0,Putumayo,15473.0,12.925741614425128
SILVIA,19743,2010,1.0,Cauca,32104.0,3.114876650884625
SILVIA,19743,2013,1.0,Cauca,34055.0,2.9364263691087946
SIMACOTA,68745,2011,1.0,Santander,9965.0,10.035122930255897
SIPÍ,27745,2013,1.0,Chocó,2944.0,33.96739130434783
SIPÍ,27745,2022,1.0,,,
SOACHA,25754,2019,1.0,Cundinamarca,709276.0,0.14098883932347916
SOACHA,25754,2020,2.0,Cundinamarca,753548.0,0.2654110952454256
SOCOTÁ,15755,2010,1.0,Boyacá,8270.0,12.091898428053204
SOGAMOSO,15759,2014,1.0,Boyacá,121297.0,0.8244226980057214
SOGAMOSO,15759,2022,1.0,,,
SOLEDAD,8758,2018,1.0,Atlántico,603999.0,0.1655631880185232
SOLITA,18785,2020,1.0,Caquetá,6346.0,15.75795776867318
SOPETRÁN,5761,2016,1.0,Antioquia,14882.0,6.719526945303051
SOTARA,19760,2010,1.0,Cauca,12697.0,7.875876191226274
SOTARA,19760,2021,1.0,Cauca,14326.0,6.980315510261065
SUAZA,41770,2010,1.0,Huila,18474.0,5.413012882970661
SUCRE,19785,2014,1.0,Cauca,9594.0,10.423181154888471
SUÁREZ,19780,2015,1.0,Cauca,30900.0,3.2362459546925564
SUÁREZ,19780,2016,1.0,Cauca,31209.0,3.2042039155371844
SUÁREZ,19780,2018,1.0,Cauca,31904.0,3.1344032096288865
SUÁREZ,19780,2020,1.0,Cauca,32526.0,3.0744635061181826
SUÁREZ,19780,2022,2.0,,,
TADÓ,27787,2010,3.0,Chocó,15818.0,18.965735238336073
TADÓ,27787,2014,1.0,Chocó,16975.0,5.89101620029455
TADÓ,27787,2015,3.0,Chocó,17310.0,17.33102253032929
TADÓ,27787,2016,1.0,Chocó,17536.0,5.702554744525547
TADÓ,27787,2019,1.0,Chocó,17925.0,5.578800557880056
TADÓ,27787,2020,2.0,Chocó,17913.0,11.165075643387484
TADÓ,27787,2021,4.0,Chocó,18058.0,22.150847269908073
TADÓ,27787,2022,1.0,,,
TAMALAMEQUE,20787,2018,1.0,Cesar,15339.0,6.519329812895235
TAMALAMEQUE,20787,2020,1.0,Cesar,16189.0,6.177033788374823
TAME,81794,2010,7.0,Arauca,37839.0,18.499431803166047
TAME,81794,2011,5.0,Arauca,38187.0,13.093461125513917
TAME,81794,2013,9.0,Arauca,38977.0,23.090540575211023
TAME,81794,2014,6.0,Arauca,39467.0,15.202574302581903
TAME,81794,2015,1.0,Arauca,40011.0,2.499312689010522
TAME,81794,2018,5.0,Arauca,43932.0,11.381225530365109
TAME,81794,2019,10.0,Arauca,46741.0,21.394493057487
TAME,81794,2020,11.0,Arauca,48969.0,22.463190998386736
TAME,81794,2021,1.0,Arauca,50138.0,1.9944951932665842
TAME,81794,2022,18.0,,,
TAMINANGO,52786,2014,1.0,Nariño,18127.0,5.516632647432007
TAMINANGO,52786,2016,1.0,Nariño,17955.0,5.569479253689781
TARAZÁ,5790,2010,3.0,Antioquia,23910.0,12.547051442910915
TARAZÁ,5790,2011,2.0,Antioquia,24285.0,8.235536339304097
TARAZÁ,5790,2013,8.0,Antioquia,24875.0,32.16080402010051
TARAZÁ,5790,2014,6.0,Antioquia,25191.0,23.818030248898417
TARAZÁ,5790,2015,4.0,Antioquia,25566.0,15.645779550966127
TARAZÁ,5790,2016,5.0,Antioquia,25973.0,19.250760405035997
TARAZÁ,5790,2017,2.0,Antioquia,26401.0,7.575470626112646
TARAZÁ,5790,2018,1.0,Antioquia,26964.0,3.7086485684616526
TARAZÁ,5790,2019,29.0,Antioquia,27517.0,105.38939564632773
TARAZÁ,5790,2020,8.0,Antioquia,27995.0,28.576531523486338
TARAZÁ,5790,2021,11.0,Antioquia,28429.0,38.69288402687397
TARAZÁ,5790,2022,6.0,,,
TARSO,5792,2016,1.0,Antioquia,6141.0,16.283992835043154
TELLO,41799,2010,1.0,Huila,11622.0,8.604371020478403
TELLO,41799,2011,1.0,Huila,11627.0,8.600670852326482
TELLO,41799,2014,2.0,Huila,11691.0,17.107176460525192
TEORAMA,54800,2010,2.0,Norte de Santander,15058.0,13.281976358082083
TEORAMA,54800,2011,3.0,Norte de Santander,15150.0,19.801980198019802
TEORAMA,54800,2013,36.0,Norte de Santander,15275.0,235.67921440261867
TEORAMA,54800,2014,2.0,Norte de Santander,15336.0,13.041210224308815
TEORAMA,54800,2015,3.0,Norte de Santander,15397.0,19.48431512632331
TEORAMA,54800,2021,4.0,Norte de Santander,17915.0,22.32765838682668
TEORAMA,54800,2022,3.0,,,
TESALIA,41797,2014,1.0,Huila,10295.0,9.713453132588635
TIBÚ,54810,2010,6.0,Norte de Santander,47118.0,12.733987011333248
TIBÚ,54810,2011,10.0,Norte de Santander,47709.0,20.96040579345616
TIBÚ,54810,2013,27.0,Norte de Santander,48820.0,55.305202785743546
TIBÚ,54810,2014,11.0,Norte de Santander,49346.0,22.29157378510923
TIBÚ,54810,2015,7.0,Norte de Santander,49880.0,14.033680834001604
TIBÚ,54810,2016,5.0,Norte de Santander,50659.0,9.8699145265402
TIBÚ,54810,2020,6.0,Norte de Santander,58721.0,10.217809642206365
TIBÚ,54810,2021,22.0,Norte de Santander,59536.0,36.95243214189734
TIBÚ,54810,2022,9.0,,,
TIERRALTA,23807,2010,1.0,Córdoba,84939.0,1.1773154852305772
TIERRALTA,23807,2021,1.0,Córdoba,95973.0,1.0419597178373086
TIMBIQUÍ,19809,2011,1.0,Cauca,24147.0,4.141301196836046
TIMBIQUÍ,19809,2013,2.0,Cauca,24685.0,8.102086287218958
TIMBIQUÍ,19809,2015,1.0,Cauca,25195.0,3.9690414764834294
TIMBIQUÍ,19809,2022,3.0,,,
TIMBÍO,19807,2011,2.0,Cauca,34108.0,5.863726984871584
TIMBÍO,19807,2013,2.0,Cauca,34430.0,5.808887598024978
TIMBÍO,19807,2021,1.0,Cauca,36584.0,2.7334353815875794
TIMBÍO,19807,2022,2.0,,,
TOLEDO,5819,2010,3.0,Antioquia,5317.0,56.42279480910288
TOLEDO,5819,2011,3.0,Antioquia,5255.0,57.0884871550904
TOLEDO,5819,2013,8.0,Antioquia,5159.0,155.06881178522968
TOLEDO,5819,2014,13.0,Antioquia,5113.0,254.25386270291412
TOLEDO,5819,2015,3.0,Antioquia,5085.0,58.99705014749262
TOLEDO,5819,2022,5.0,,,
TOLEDO,54820,2013,11.0,Norte de Santander,15116.0,72.77057422598571
TOLEDO,54820,2014,7.0,Norte de Santander,15049.0,46.51471858595255
TOLEDO,54820,2015,2.0,Norte de Santander,14955.0,13.373453694416582
TOLEDO,54820,2016,2.0,Norte de Santander,14966.0,13.363624214887077
TOLEDO,54820,2020,1.0,Norte de Santander,16325.0,6.125574272588055
TORIBIO,19821,2011,2.0,Cauca,28927.0,6.913955819822311
TORIBIO,19821,2014,1.0,Cauca,31565.0,3.1680658957706322
TORIBIO,19821,2015,1.0,Cauca,32478.0,3.0790073280374406
TORIBIO,19821,2016,1.0,Cauca,33386.0,2.9952674773857306
TORIBIO,19821,2020,1.0,Cauca,36694.0,2.72524118384477
TORIBIO,19821,2021,1.0,Cauca,36994.0,2.7031410498999837
TORIBIO,19821,2022,1.0,,,
TOTORÓ,19824,2013,1.0,Cauca,22233.0,4.49781855799937
TOTORÓ,19824,2022,1.0,,,
TRINIDAD,85430,2015,1.0,Casanare,12518.0,7.988496564946477
TULUÁ,76834,2013,6.0,Valle del Cauca,205344.0,2.92192613370734
TULUÁ,76834,2014,3.0,Valle del Cauca,206352.0,1.453826471272389
TULUÁ,76834,2020,2.0,Valle del Cauca,218812.0,0.914026653017202
TULUÁ,76834,2021,2.0,Valle del Cauca,220032.0,0.9089586969168121
TULUÁ,76834,2022,5.0,,,
TUNJA (CT),15001,2013,1.0,Boyacá,159682.0,0.6262446612642627
TUNJA (CT),15001,2014,1.0,Boyacá,162176.0,0.6166140489344909
TUNJA (CT),15001,2015,1.0,Boyacá,164693.0,0.6071903481022266
TUNJA (CT),15001,2018,1.0,Boyacá,172548.0,0.5795488791524677
TUNJA (CT),15001,2022,1.0,,,
TURBO,5837,2022,1.0,,,
TÁMARA,85400,2010,1.0,Casanare,6737.0,14.843402107763099
TÁMARA,85400,2014,1.0,Casanare,6761.0,14.790711433219938
TÚQUERRES,52838,2011,1.0,Nariño,43630.0,2.292000916800367
TÚQUERRES,52838,2022,10.0,,,
URIBE,50370,2010,5.0,Meta,8400.0,59.52380952380953
URIBE,50370,2011,5.0,Meta,8530.0,58.61664712778428
URIBE,50370,2015,1.0,Meta,8953.0,11.169440411035406
URIBE,50370,2017,1.0,Meta,9176.0,10.897994768962512
URIBE,50370,2018,1.0,Meta,9284.0,10.771219302024988
URIBE,50370,2019,1.0,Meta,9388.0,10.651896037494673
URIBE,50370,2020,1.0,Meta,9482.0,10.546298249314491
URIBE,50370,2022,8.0,,,
URIBIA,44847,2013,2.0,La Guajira,143784.0,1.390975351916764
URIBIA,44847,2022,1.0,,,
URRAO,5847,2010,1.0,Antioquia,29324.0,3.410175965079798
URRAO,5847,2011,1.0,Antioquia,29371.0,3.4047189404514655
URRAO,5847,2013,1.0,Antioquia,29407.0,3.4005508892440575
URRAO,5847,2015,1.0,Antioquia,29540.0,3.3852403520649967
URRAO,5847,2016,1.0,Antioquia,29631.0,3.374843913469002
URUMITA,44855,2013,2.0,La Guajira,10467.0,19.107671730199677
VALDIVIA,5854,2010,2.0,Antioquia,13618.0,14.6864444118079
VALDIVIA,5854,2011,6.0,Antioquia,13636.0,44.00117336462306
VALDIVIA,5854,2013,7.0,Antioquia,13648.0,51.28956623681126
VALDIVIA,5854,2014,8.0,Antioquia,13651.0,58.60376529192
VALDIVIA,5854,2015,7.0,Antioquia,13698.0,51.10235070813257
VALDIVIA,5854,2016,4.0,Antioquia,13683.0,29.233355258349775
VALDIVIA,5854,2017,1.0,Antioquia,13700.0,7.299270072992702
VALDIVIA,5854,2019,8.0,Antioquia,13950.0,57.34767025089606
VALDIVIA,5854,2021,13.0,Antioquia,14321.0,90.77578381397947
VALDIVIA,5854,2022,6.0,,,
VALENCIA,23855,2020,1.0,Córdoba,36343.0,2.751561511157582
VALLE DE SAN JUAN,73854,2011,1.0,Tolima,5512.0,18.1422351233672
VALLE DEL GUAMUEZ,86865,2010,3.0,Putumayo,30657.0,9.785693316371466
VALLE DEL GUAMUEZ,86865,2011,8.0,Putumayo,31051.0,25.764065569546872
VALLE DEL GUAMUEZ,86865,2013,17.0,Putumayo,31666.0,53.68534074401566
VALLE DEL GUAMUEZ,86865,2014,12.0,Putumayo,31962.0,37.54458419373005
VALLE DEL GUAMUEZ,86865,2015,8.0,Putumayo,32266.0,24.793900700427695
VALLE DEL GUAMUEZ,86865,2020,1.0,Putumayo,34660.0,2.8851702250432774
VALLE DEL GUAMUEZ,86865,2022,11.0,,,
VALLEDUPAR (CT),20001,2011,1.0,Cesar,425252.0,0.23515468475162962
VALLEDUPAR (CT),20001,2013,2.0,Cesar,439872.0,0.4546777244289248
VALLEDUPAR (CT),20001,2018,1.0,Cesar,490075.0,0.2040504004489109
VALLEDUPAR (CT),20001,2020,1.0,Cesar,532956.0,0.1876327501707458
VALLEDUPAR (CT),20001,2022,2.0,,,
VALPARAÍSO,18860,2020,3.0,Caquetá,7048.0,42.56526674233825
VEGACHÍ,5858,2019,1.0,Antioquia,11910.0,8.39630562552477
VEGACHÍ,5858,2021,1.0,Antioquia,12226.0,8.179290037624735
VENECIA,5861,2018,1.0,Antioquia,11602.0,8.619203585588693
VILLA DEL ROSARIO,54874,2014,1.0,Norte de Santander,96818.0,1.032865789419323
VILLA DEL ROSARIO,54874,2019,1.0,Norte de Santander,107288.0,0.9320706882409961
VILLA DEL ROSARIO,54874,2020,2.0,Norte de Santander,111254.0,1.7976881730095098
VILLA DEL ROSARIO,54874,2021,1.0,Norte de Santander,112798.0,0.8865405414989627
VILLA RICA,19845,2022,2.0,,,
VILLAGARZÓN,86885,2013,1.0,Putumayo,21891.0,4.568087341829976
VILLAGARZÓN,86885,2014,5.0,Putumayo,22264.0,22.45777937477542
VILLANUEVA,44874,2010,1.0,La Guajira,24525.0,4.077471967380224
VILLANUEVA,44874,2011,1.0,La Guajira,24822.0,4.028684231729917
VILLANUEVA,44874,2013,1.0,La Guajira,25470.0,3.9261876717707107
VILLANUEVA,44874,2014,1.0,La Guajira,25857.0,3.86742468190432
VILLANUEVA,44874,2020,2.0,La Guajira,29236.0,6.840881105486386
VILLANUEVA,44874,2022,1.0,,,
VILLANUEVA,85440,2022,1.0,,,
VILLAVICENCIO (CT),50001,2010,9.0,Meta,454178.0,1.9816019269977851
VILLAVICENCIO (CT),50001,2011,14.0,Meta,464527.0,3.0138183571676134
VILLAVICENCIO (CT),50001,2013,11.0,Meta,484216.0,2.2717134501957807
VILLAVICENCIO (CT),50001,2014,10.0,Meta,493721.0,2.02543541797898
VILLAVICENCIO (CT),50001,2015,4.0,Meta,503042.0,0.7951622329745827
VILLAVICENCIO (CT),50001,2017,2.0,Meta,521700.0,0.38336208548974504
VILLAVICENCIO (CT),50001,2019,2.0,Meta,538824.0,0.3711787151277597
VILLAVICENCIO (CT),50001,2022,16.0,,,
VILLAVIEJA,41872,2010,1.0,Huila,7155.0,13.97624039133473
VISTAHERMOSA,50711,2010,7.0,Meta,17589.0,39.797600773210526
VISTAHERMOSA,50711,2011,8.0,Meta,17625.0,45.39007092198582
VISTAHERMOSA,50711,2013,4.0,Meta,17686.0,22.61675901843266
VISTAHERMOSA,50711,2014,7.0,Meta,17734.0,39.47220029322206
VISTAHERMOSA,50711,2015,3.0,Meta,17794.0,16.859615600764304
VISTAHERMOSA,50711,2018,1.0,Meta,17778.0,5.624929688378895
VISTAHERMOSA,50711,2019,2.0,Meta,17168.0,11.649580615097856
VISTAHERMOSA,50711,2021,1.0,Meta,16929.0,5.9070234508831
VISTAHERMOSA,50711,2022,7.0,,,
YACUANQUER,52885,2013,1.0,Nariño,10736.0,9.314456035767511
YALÍ,5885,2018,1.0,Antioquia,7608.0,13.144058885383807
YALÍ,5885,2019,1.0,Antioquia,7630.0,13.10615989515072
YARUMAL,5887,2010,3.0,Antioquia,39491.0,7.596667595148261
YARUMAL,5887,2011,3.0,Antioquia,39681.0,7.560293339381567
YARUMAL,5887,2013,5.0,Antioquia,40070.0,12.478163214374845
YARUMAL,5887,2014,5.0,Antioquia,40217.0,12.432553397816843
YARUMAL,5887,2015,7.0,Antioquia,40418.0,17.319016279875303
YARUMAL,5887,2016,1.0,Antioquia,40691.0,2.457545894669583
YARUMAL,5887,2018,2.0,Antioquia,41542.0,4.814404698858986
YARUMAL,5887,2020,1.0,Antioquia,42678.0,2.3431276067294626
YARUMAL,5887,2021,4.0,Antioquia,43340.0,9.229349330872173
YARUMAL,5887,2022,2.0,,,
YOLOMBÓ,5890,2014,1.0,Antioquia,22190.0,4.506534474988734
YONDÓ,5893,2011,3.0,Antioquia,16508.0,18.17300702689605
YONDÓ,5893,2014,1.0,Antioquia,17496.0,5.715592135345221
YONDÓ,5893,2015,1.0,Antioquia,17813.0,5.6138775051928365
YONDÓ,5893,2022,3.0,,,
YOPAL (CT),85001,2010,1.0,Casanare,141548.0,0.706474128917399
YOPAL (CT),85001,2013,1.0,Casanare,151210.0,0.6613319224918986
YOPAL (CT),85001,2014,2.0,Casanare,154298.0,1.296193080921334
YOPAL (CT),85001,2016,8.0,Casanare,160747.0,4.976764729668361
YOPAL (CT),85001,2020,1.0,Casanare,177688.0,0.5627842060240421
YOPAL (CT),85001,2022,2.0,,,
YOTOCO,76890,2013,1.0,Valle del Cauca,15831.0,6.316720358789716
YUMBO,76892,2014,2.0,Valle del Cauca,102729.0,1.9468699198863026
YUMBO,76892,2016,1.0,Valle del Cauca,104677.0,0.9553196977368477
YUMBO,76892,2020,1.0,Valle del Cauca,110069.0,0.9085210186337661
YUMBO,76892,2021,1.0,Valle del Cauca,110683.0,0.9034811127273383
ZAPATOCA,68895,2011,1.0,Santander,9585.0,10.432968179447053
ZARAGOZA,5895,2013,1.0,Antioquia,24042.0,4.159387738124948
ZARAGOZA,5895,2016,1.0,Antioquia,24233.0,4.12660421738951
ZARAGOZA,5895,2017,1.0,Antioquia,24430.0,4.093327875562832
ZARAGOZA,5895,2018,1.0,Antioquia,24651.0,4.056630562654659
ZARAGOZA,5895,2019,4.0,Antioquia,25210.0,15.866719555731853
ZARAGOZA,5895,2020,1.0,Antioquia,25703.0,3.8905964284324788
ZARAGOZA,5895,2022,2.0,,,
